CustomerID,Name,Age,Age Group ,Gender,City,Marital_Status,Occupation,ProductID,ProductCategory,QuantityPurchased,PurchaseDate,TotalAmountSpent,Status,unnamed1
80212,Sarah,48,46-50,Female,Lahore,0,Automobile,15088,Books,1,10/6/2023,927.65,,
60435,Fatima,30,26-35,Female,Hyderabad,0,Banking,31040,Books,1,5/8/2024,754.34,,
17268,Aisha,28,26-35,Female,Sargodha,1,Govt,96038,Books,7,5/2/2024,553.37,,
53955,Noor,42,36-45,Female,Rawalpindi,0,Hospitality,47796,Books,1,7/9/2024,212.62,,
68959,Ayesha,39,36-45,Female,Faisalabad,0,Retail,88624,Electronics,6,1/24/2024,863.88,,
76848,Maryam,23,18-25,Female,Faisalabad,0,Automobile,4569,Clothing,2,2/17/2024,688.11,,
9479,Noor,51,51-55,Female,Sargodha,1,Banking,59950,Clothing,10,3/4/2024,833.47,,
3369,Sarah,42,36-45,Female,Mardan,0,Aviation,48625,Electronics,5,5/2/2024,181.78,,
99777,Sana,31,26-35,Female,Sukkur,0,Food Processing,13431,Toys,8,5/27/2024,60.18,,
85417,Ali,40,36-45,Male,Islamabad,0,Aviation,49797,Toys,1,11/4/2023,290.54,,
97568,Ahmed,33,26-35,Male,Mardan,0,Banking,50474,Clothing,6,5/29/2024,953.38,,
59422,Noor,43,36-45,Female,Mardan,0,Hospitality,75641,Food,4,10/12/2023,536.94,,
18957,Ahmed,36,36-45,Male,Hyderabad,1,Food Processing,25667,Toys,3,1/14/2024,149.06,,
2289,Hussain,41,36-45,Male,Rawalpindi,1,Lawyer,54434,Electronics,3,10/15/2023,30.37,,
48019,Maryam,39,36-45,Female,Mardan,0,Aviation,7684,Electronics,6,6/20/2024,718.4,,
22188,Ali,31,26-35,Male,Sialkot,0,Agriculture,6524,Toys,4,4/6/2024,876.6,,
43439,Rehan,27,26-35,Male,Bahawalpur,1,Lawyer,51669,Books,2,4/13/2024,43.16,,
26097,Usman,31,26-35,Male,Islamabad,1,Healthcare,95340,Clothing,9,6/7/2024,438.28,,
98464,Ahmed,48,46-50,Male,Rawalpindi,1,Automobile,4238,Toys,10,11/18/2023,858.94,,
84803,Yasir,29,26-35,Male,Quetta,1,Healthcare,4844,Books,3,7/28/2024,975.95,,
98994,Usman,24,18-25,Male,Multan,1,Govt,9545,Books,1,11/9/2023,418.72,,
35146,Zainab,39,36-45,Female,Peshawar,0,Chemical,60182,Food,3,9/14/2023,994.64,,
80182,Fatima,48,46-50,Female,Multan,1,Hospitality,16787,Toys,8,3/24/2024,177.81,,
87127,Muhammad,27,26-35,Male,Lahore,0,Media,71878,Food,7,2/5/2024,432.43,,
1591,Ibrahim,32,26-35,Male,Sialkot,0,Retail,74292,Toys,5,9/13/2023,641.38,,
52854,Hussain,45,36-45,Male,Sheikhupura,0,Agriculture,77069,Electronics,9,11/23/2023,511.53,,
70729,Amna,47,46-50,Female,Abbottabad,0,Banking,98237,Books,8,7/2/2024,921.16,,
73188,Rehan,30,26-35,Male,Karachi,0,Retail,45676,Food,3,11/30/2023,155.54,,
53314,Ahmed,28,26-35,Male,Sargodha,0,Media,52429,Toys,1,3/18/2024,232.03,,
23853,Aisha,31,26-35,Female,Sukkur,0,Chemical,20262,Food,8,7/19/2024,516.63,,
73607,Ibrahim,37,36-45,Male,Islamabad,0,Hospitality,72989,Clothing,9,9/17/2023,188.48,,
82122,Muhammad,48,46-50,Male,Sargodha,0,Chemical,3593,Toys,4,12/11/2023,916.26,,
33426,Maryam,44,36-45,Female,Multan,0,Chemical,96584,Food,9,3/23/2024,682.28,,
60183,Sana,50,46-50,Female,Hyderabad,0,Hospitality,10072,Food,3,12/22/2023,993.77,,
95052,Rehan,38,36-45,Male,Hyderabad,0,Govt,89487,Clothing,7,9/25/2023,552.18,,
36552,Saad,25,18-25,Male,Sukkur,0,Retail,73892,Toys,5,3/1/2024,578.73,,
97699,Omar,29,26-35,Male,Quetta,1,IT Sector,52487,Clothing,3,7/3/2024,539.65,,
69653,Muhammad,38,36-45,Male,Lahore,1,Aviation,23922,Electronics,5,4/11/2024,969.49,,
69293,Saad,31,26-35,Male,Sukkur,1,Construction,14181,Electronics,2,1/12/2024,59.41,,
98574,Sarah,48,46-50,Female,Abbottabad,0,Lawyer,66504,Clothing,5,5/4/2024,342.81,,
91493,Zainab,54,51-55,Female,Sheikhupura,0,Media,72097,Clothing,2,11/19/2023,877.51,,
63775,Omar,28,26-35,Male,Sheikhupura,0,Aviation,65781,Books,5,2/13/2024,107.54,,
89878,Yasir,42,36-45,Male,Bahawalpur,0,IT Sector,4693,Electronics,8,6/7/2024,925.4,,
50609,Ali,33,26-35,Male,Karachi,1,Govt,2521,Toys,2,2/4/2024,538.49,,
35441,Aisha,22,18-25,Female,Bahawalpur,0,Automobile,13590,Electronics,2,9/29/2023,264.35,,
69547,Saad,76,55+,Male,Quetta,0,Retail,45366,Clothing,10,1/7/2024,737.91,,
79331,Ahmed,26,26-35,Male,Gujranwala,0,Healthcare,38605,Books,7,1/9/2024,680.08,,
13406,Saad,54,51-55,Male,Quetta,1,Banking,69052,Books,5,10/30/2023,219.67,,
66323,Hussain,33,26-35,Male,Sialkot,0,Lawyer,78694,Books,8,2/5/2024,931.73,,
79102,Hussain,37,36-45,Male,Lahore,0,Aviation,20377,Food,1,9/11/2023,653.19,,
67489,Hassan,33,26-35,Male,Gujranwala,1,Govt,71474,Toys,1,8/26/2023,344.83,,
66661,Ibrahim,35,26-35,Male,Sargodha,1,Food Processing,39696,Electronics,7,5/12/2024,975.28,,
50530,Saad,52,51-55,Male,Bahawalpur,1,Chemical,23880,Books,9,1/17/2024,726.64,,
28408,Noor,27,26-35,Female,Karachi,0,IT Sector,26720,Toys,5,4/7/2024,599.52,,
60151,Saad,32,26-35,Male,Mardan,1,IT Sector,63813,Books,9,10/12/2023,953.96,,
88588,Ahmed,45,36-45,Male,Quetta,0,Textile,2067,Books,8,8/11/2023,349.71,,
36254,Noor,49,46-50,Female,Peshawar,1,IT Sector,99302,Toys,1,3/31/2024,607.48,,
7116,Omar,26,26-35,Male,Hyderabad,0,Govt,6151,Food,5,7/19/2024,886.22,,
73868,Rehan,37,36-45,Male,Rahim Yar Khan,1,Hospitality,62824,Electronics,5,10/7/2023,811.72,,
3728,Sana,55,51-55,Female,Faisalabad,0,Chemical,88424,Food,8,10/25/2023,731.72,,
1161,Hassan,53,51-55,Male,Gujranwala,1,Textile,8283,Books,3,2/2/2024,111.11,,
60721,Ibrahim,31,26-35,Male,Sialkot,1,Chemical,39057,Toys,9,7/27/2024,186,,
71416,Ibrahim,27,26-35,Male,Gujranwala,0,Hospitality,64612,Books,5,6/12/2024,367.09,,
67811,Ayesha,45,36-45,Female,Sargodha,1,Hospitality,95249,Books,4,4/21/2024,629.58,,
93798,Khadija,34,26-35,Female,Gujranwala,1,Media,26015,Books,3,11/3/2023,234.31,,
25793,Amna,30,26-35,Female,Rahim Yar Khan,1,Banking,62561,Clothing,7,6/10/2024,88.24,,
85159,Yasir,44,36-45,Male,Abbottabad,0,Aviation,8169,Food,1,1/26/2024,754.76,,
12040,Amna,44,36-45,Female,Abbottabad,1,Govt,36288,Toys,6,6/28/2024,326.48,,
83759,Hassan,68,55+,Male,Sialkot,1,IT Sector,2075,Toys,4,1/12/2024,772.59,,
40151,Fatima,30,26-35,Female,Peshawar,0,Hospitality,32873,Clothing,10,7/20/2024,777.57,,
24196,Maryam,31,26-35,Female,Quetta,1,Healthcare,9381,Toys,6,5/22/2024,647.81,,
94973,Sarah,42,36-45,Female,Quetta,0,Lawyer,55101,Electronics,5,4/24/2024,531.77,,
3098,Zainab,52,51-55,Female,Rawalpindi,0,Media,1453,Clothing,2,11/1/2023,704.97,,
73912,Ibrahim,29,26-35,Male,Sheikhupura,0,Aviation,24838,Clothing,7,7/20/2024,616.27,,
12589,Rehan,54,51-55,Male,Quetta,0,Chemical,63949,Books,6,12/29/2023,547.92,,
48449,Noor,39,36-45,Female,Abbottabad,0,Lawyer,16175,Food,9,7/30/2024,191.41,,
33397,Ayesha,35,26-35,Female,Faisalabad,0,Govt,32977,Books,5,8/6/2023,220.46,,
14355,Ayesha,26,26-35,Female,Faisalabad,1,IT Sector,73913,Clothing,6,4/2/2024,578.06,,
93229,Fatima,33,26-35,Female,Rawalpindi,0,Hospitality,72441,Electronics,5,1/25/2024,287.11,,
26222,Sarah,28,26-35,Female,Bahawalpur,0,Banking,7464,Clothing,6,3/14/2024,140.77,,
66144,Omar,45,36-45,Male,Peshawar,0,Govt,75524,Clothing,3,4/15/2024,36.62,,
49898,Yasir,47,46-50,Male,Sukkur,0,Banking,27504,Clothing,2,5/14/2024,171.09,,
97603,Usman,36,36-45,Male,Sargodha,1,Lawyer,16221,Food,3,8/17/2023,797.41,,
60417,Rehan,31,26-35,Male,Peshawar,1,IT Sector,65528,Electronics,7,5/8/2024,492.27,,
60266,Usman,44,36-45,Male,Abbottabad,0,Automobile,57819,Food,2,2/19/2024,133.79,,
10837,Maryam,14,0-17,Female,Hyderabad,1,Agriculture,69843,Books,3,9/1/2023,320.17,,
85029,Maryam,51,51-55,Female,Rahim Yar Khan,1,Govt,70719,Clothing,3,9/10/2023,596.45,,
58540,Zainab,45,36-45,Female,Quetta,0,Food Processing,60634,Food,1,12/20/2023,188.47,,
47701,Saad,26,26-35,Male,Sheikhupura,0,Banking,37572,Toys,7,9/6/2023,811.28,,
73066,Ibrahim,38,36-45,Male,Peshawar,1,Retail,6188,Food,5,11/23/2023,466.82,,
96519,Sarah,26,26-35,Female,Quetta,0,Chemical,12294,Clothing,6,4/18/2024,255.33,,
59918,Hussain,46,46-50,Male,Sukkur,0,Banking,23584,Food,10,12/21/2023,157.02,,
15106,Saad,41,36-45,Male,Abbottabad,1,Hospitality,4431,Books,9,3/3/2024,671.47,,
10925,Ali,40,36-45,Male,Quetta,0,Food Processing,2190,Food,1,1/4/2024,918.22,,
23892,Rehan,27,26-35,Male,Abbottabad,0,Healthcare,71816,Electronics,2,9/17/2023,690.16,,
15531,Hussain,33,26-35,Male,Gujranwala,1,Banking,91505,Clothing,1,1/14/2024,688.47,,
20997,Maryam,21,18-25,Female,Faisalabad,0,Aviation,8971,Clothing,2,8/8/2023,787.4,,
58346,Sana,38,36-45,Female,Mardan,1,Banking,82979,Electronics,4,5/29/2024,846.59,,
90021,Muhammad,45,36-45,Male,Multan,0,Food Processing,66301,Books,3,4/7/2024,588.01,,
52045,Hassan,81,55+,Male,Karachi,1,Food Processing,21658,Electronics,4,2/25/2024,999.35,,
77268,Amna,38,36-45,Female,Abbottabad,1,Retail,32675,Toys,1,11/5/2023,426.72,,
25237,Hussain,31,26-35,Male,Bahawalpur,0,Aviation,75021,Food,9,5/23/2024,878.09,,
10699,Saad,37,36-45,Male,Multan,0,Textile,34546,Electronics,8,4/2/2024,897.89,,
13405,Muhammad,35,26-35,Male,Hyderabad,1,Aviation,49101,Clothing,8,9/24/2023,489.94,,
14933,Sarah,54,51-55,Female,Sukkur,0,Hospitality,7509,Food,3,7/12/2024,180.68,,
74004,Ahmed,28,26-35,Male,Sheikhupura,1,Banking,85324,Electronics,8,6/10/2024,57.03,,
25491,Amna,29,26-35,Female,Rawalpindi,0,Healthcare,31415,Electronics,8,2/11/2024,315.47,,
22041,Usman,51,51-55,Male,Gujranwala,0,Aviation,9258,Toys,5,3/13/2024,296.93,,
22426,Ibrahim,30,26-35,Male,Peshawar,1,Hospitality,50978,Food,1,4/28/2024,120.08,,
23782,Hassan,49,46-50,Male,Abbottabad,1,Food Processing,34586,Books,9,12/13/2023,970.87,,
45976,Hussain,30,26-35,Male,Bahawalpur,0,Hospitality,1605,Books,3,3/17/2024,16.01,,
99246,Maryam,21,18-25,Female,Karachi,0,Automobile,66755,Toys,10,12/7/2023,24.14,,
52128,Ibrahim,51,51-55,Male,Lahore,0,IT Sector,80302,Books,8,9/3/2023,665.21,,
4279,Hussain,35,26-35,Male,Peshawar,1,IT Sector,96041,Food,2,12/20/2023,443.91,,
12552,Rehan,42,36-45,Male,Islamabad,0,Aviation,98409,Food,2,11/14/2023,954.33,,
17968,Muhammad,42,36-45,Male,Rahim Yar Khan,0,IT Sector,35510,Clothing,4,6/12/2024,78.61,,
17818,Amna,46,46-50,Female,Multan,0,Banking,44653,Clothing,10,1/10/2024,711.16,,
74,Maryam,28,26-35,Female,Multan,0,Media,7691,Electronics,10,11/13/2023,213.54,,
7595,Amna,35,26-35,Female,Multan,1,Retail,30686,Clothing,2,9/2/2023,167.56,,
99437,Saad,35,26-35,Male,Sheikhupura,0,Lawyer,6055,Books,5,1/4/2024,595.58,,
17448,Usman,43,36-45,Male,Islamabad,1,Hospitality,17276,Toys,8,8/12/2023,267.41,,
4041,Yasir,43,36-45,Male,Sialkot,0,Healthcare,74888,Toys,2,6/4/2024,566.7,,
83786,Maryam,49,46-50,Female,Sargodha,1,Govt,62882,Clothing,5,4/20/2024,641.92,,
36114,Maryam,33,26-35,Female,Abbottabad,1,IT Sector,64173,Food,10,2/12/2024,743.7,,
88627,Zainab,25,18-25,Female,Sialkot,0,Construction,73791,Books,9,4/28/2024,766.53,,
90823,Usman,40,36-45,Male,Islamabad,0,Aviation,3746,Clothing,10,11/15/2023,811.49,,
4408,Muhammad,52,51-55,Male,Sukkur,0,Media,13902,Clothing,2,5/3/2024,154.36,,
31082,Ahmed,27,26-35,Male,Peshawar,0,Aviation,42603,Food,8,2/14/2024,438.72,,
41583,Zainab,37,36-45,Female,Faisalabad,0,IT Sector,37385,Food,8,11/4/2023,167.08,,
32344,Saad,51,51-55,Male,Quetta,1,Healthcare,16763,Food,4,6/19/2024,357.03,,
30468,Fatima,40,36-45,Female,Lahore,1,IT Sector,64077,Food,4,10/31/2023,628.79,,
33929,Usman,26,26-35,Male,Gujranwala,0,Food Processing,18754,Food,7,8/4/2024,811.75,,
86730,Sana,26,26-35,Female,Sargodha,0,Govt,20471,Clothing,7,1/16/2024,405.9,,
46408,Zainab,27,26-35,Female,Sukkur,0,Healthcare,69512,Electronics,7,12/27/2023,522.58,,
74305,Noor,52,51-55,Female,Sheikhupura,1,IT Sector,4289,Books,8,4/7/2024,116.45,,
18900,Khadija,48,46-50,Female,Faisalabad,1,Govt,31413,Books,7,3/4/2024,299.73,,
78756,Omar,53,51-55,Male,Abbottabad,1,Healthcare,87556,Books,5,7/13/2024,978.12,,
41880,Saad,27,26-35,Male,Sukkur,0,Govt,94516,Clothing,2,10/16/2023,663.08,,
99189,Sarah,45,36-45,Female,Faisalabad,1,Govt,370,Toys,9,12/9/2023,532.42,,
19700,Zainab,30,26-35,Female,Karachi,1,Hospitality,22770,Clothing,3,12/22/2023,230.44,,
33128,Zainab,32,26-35,Female,Sheikhupura,0,Hospitality,71624,Clothing,5,7/14/2024,385.67,,
32012,Sana,43,36-45,Female,Multan,0,Chemical,57846,Food,7,1/22/2024,642.58,,
5461,Khadija,32,26-35,Female,Sukkur,1,Banking,33918,Toys,10,9/28/2023,941.38,,
29850,Ibrahim,50,46-50,Male,Sukkur,1,Aviation,9463,Books,3,2/21/2024,364.36,,
48073,Khadija,43,36-45,Female,Peshawar,1,Retail,67648,Clothing,7,8/23/2023,746.46,,
31877,Noor,55,51-55,Female,Sheikhupura,0,Hospitality,75137,Electronics,1,7/13/2024,826.18,,
44064,Sana,47,46-50,Female,Hyderabad,1,Banking,68546,Food,7,6/24/2024,88.33,,
90572,Saad,29,26-35,Male,Hyderabad,1,Food Processing,82772,Food,5,11/3/2023,920.54,,
68547,Yasir,29,26-35,Male,Lahore,0,IT Sector,51252,Food,2,2/1/2024,550.59,,
2910,Aisha,46,46-50,Female,Hyderabad,0,Healthcare,61332,Toys,5,12/18/2023,880,,
58833,Noor,41,36-45,Female,Mardan,0,Healthcare,85791,Food,1,11/2/2023,966.95,,
22048,Khadija,42,36-45,Female,Peshawar,1,Banking,71848,Food,2,9/10/2023,59.34,,
16595,Ayesha,29,26-35,Female,Sheikhupura,0,Retail,74166,Electronics,5,10/27/2023,656.01,,
93749,Khadija,33,26-35,Female,Peshawar,0,Chemical,20359,Toys,10,6/11/2024,160.51,,
85715,Fatima,44,36-45,Female,Gujranwala,0,Chemical,4734,Clothing,5,12/8/2023,706.92,,
95850,Ayesha,46,46-50,Female,Sukkur,1,Chemical,49063,Clothing,3,10/4/2023,843.78,,
82085,Rehan,64,55+,Male,Hyderabad,1,Media,38717,Books,2,10/14/2023,195.75,,
48254,Aisha,42,36-45,Female,Multan,1,Construction,69718,Clothing,6,6/3/2024,85.55,,
6658,Sarah,30,26-35,Female,Bahawalpur,1,Healthcare,38092,Electronics,5,4/15/2024,316.56,,
11633,Muhammad,26,26-35,Male,Bahawalpur,1,Construction,94013,Clothing,9,5/21/2024,733.74,,
89322,Amna,32,26-35,Female,Sargodha,1,Automobile,21310,Toys,8,1/3/2024,113.88,,
26837,Maryam,41,36-45,Female,Quetta,0,Govt,5266,Books,5,10/14/2023,552.92,,
53220,Amna,45,36-45,Female,Gujranwala,1,Chemical,50183,Electronics,5,12/2/2023,750.62,,
12154,Sarah,20,18-25,Female,Sukkur,0,Banking,32432,Clothing,9,2/28/2024,94.34,,
53869,Ali,22,18-25,Male,Sukkur,1,Hospitality,85609,Electronics,6,7/1/2024,896.4,,
1621,Ali,52,51-55,Male,Peshawar,1,Banking,43638,Food,6,7/21/2024,98.2,,
67661,Ibrahim,34,26-35,Male,Sargodha,1,IT Sector,68779,Books,7,6/6/2024,705.7,,
36544,Hussain,33,26-35,Male,Multan,0,Aviation,76593,Clothing,5,6/8/2024,395.26,,
76287,Yasir,34,26-35,Male,Sheikhupura,0,Govt,76444,Clothing,2,6/17/2024,846.92,,
82318,Yasir,31,26-35,Male,Rahim Yar Khan,1,Aviation,93205,Books,2,2/9/2024,302.65,,
99145,Hussain,20,18-25,Male,Islamabad,1,Retail,13979,Clothing,2,10/25/2023,677.61,,
7809,Ayesha,39,36-45,Female,Islamabad,0,Aviation,43479,Books,7,3/31/2024,132.91,,
6466,Zainab,31,26-35,Female,Sheikhupura,1,Construction,85586,Electronics,10,11/6/2023,740.78,,
37771,Ahmed,48,46-50,Male,Bahawalpur,0,Agriculture,62426,Toys,2,9/20/2023,246.17,,
47950,Hussain,38,36-45,Male,Rahim Yar Khan,1,Banking,48581,Clothing,3,9/9/2023,664.88,,
304,Hassan,34,26-35,Male,Sukkur,0,IT Sector,99675,Toys,1,9/22/2023,445.67,,
27751,Muhammad,42,36-45,Male,Sargodha,0,Media,89873,Electronics,2,7/17/2024,551.13,,
60827,Ahmed,40,36-45,Male,Multan,1,Media,66172,Electronics,7,1/8/2024,693.05,,
70697,Hassan,35,26-35,Male,Mardan,0,IT Sector,67354,Food,10,8/22/2023,162.62,,
26434,Hassan,34,26-35,Male,Hyderabad,0,Food Processing,7378,Food,9,4/18/2024,542.09,,
41734,Sarah,46,46-50,Female,Peshawar,1,IT Sector,3196,Electronics,2,3/17/2024,758.37,,
76471,Hussain,41,36-45,Male,Bahawalpur,1,Aviation,18083,Books,4,5/9/2024,927.13,,
82148,Amna,28,26-35,Female,Karachi,1,Banking,33349,Toys,4,4/1/2024,252.48,,
35254,Ayesha,20,18-25,Female,Bahawalpur,1,Healthcare,81866,Toys,10,4/15/2024,242.42,,
60828,Fatima,35,26-35,Female,Multan,0,Aviation,21033,Clothing,3,1/26/2024,70.65,,
45742,Saad,42,36-45,Male,Mardan,1,Banking,79453,Toys,3,7/6/2024,89.33,,
36817,Sana,37,36-45,Female,Sukkur,0,Retail,80545,Toys,3,7/8/2024,939.52,,
80861,Hussain,44,36-45,Male,Rawalpindi,0,Govt,40839,Food,2,7/28/2024,408,,
32554,Maryam,46,46-50,Female,Peshawar,0,Hospitality,69878,Electronics,7,4/22/2024,554.65,,
65451,Hassan,43,36-45,Male,Sukkur,0,Aviation,39864,Toys,5,9/23/2023,310.61,,
40758,Aisha,28,26-35,Female,Gujranwala,1,IT Sector,81579,Books,6,1/18/2024,272.57,,
1296,Fatima,39,36-45,Female,Bahawalpur,1,IT Sector,89910,Clothing,5,8/28/2023,827.65,,
70442,Amna,34,26-35,Female,Karachi,0,Media,72589,Food,8,7/7/2024,635.94,,
15566,Aisha,46,46-50,Female,Karachi,0,Chemical,84641,Books,2,9/8/2023,782.34,,
22846,Maryam,28,26-35,Female,Rawalpindi,1,Food Processing,44103,Toys,7,2/1/2024,707.66,,
46365,Muhammad,29,26-35,Male,Islamabad,1,IT Sector,83050,Food,6,12/22/2023,916.25,,
32864,Ibrahim,53,51-55,Male,Bahawalpur,0,Healthcare,89660,Books,3,1/28/2024,922.85,,
19609,Omar,53,51-55,Male,Sukkur,0,Automobile,21499,Food,8,4/4/2024,850.77,,
76649,Yasir,36,36-45,Male,Rahim Yar Khan,0,IT Sector,6155,Books,3,12/25/2023,417.47,,
50481,Noor,50,46-50,Female,Rawalpindi,0,Aviation,8475,Toys,4,3/15/2024,425.56,,
60046,Zainab,43,36-45,Female,Sialkot,0,Chemical,44021,Books,5,10/8/2023,802.1,,
1064,Omar,38,36-45,Male,Lahore,1,Textile,36547,Toys,5,1/12/2024,47.71,,
40576,Sana,27,26-35,Female,Lahore,1,IT Sector,20247,Toys,10,7/23/2024,268.21,,
2952,Aisha,35,26-35,Female,Sukkur,1,Govt,76725,Clothing,7,7/25/2024,49.57,,
73786,Hussain,45,36-45,Male,Hyderabad,1,Healthcare,29846,Clothing,6,8/29/2023,313.72,,
95560,Aisha,27,26-35,Female,Lahore,1,Banking,47145,Books,6,7/28/2024,604.36,,
29335,Ayesha,35,26-35,Female,Mardan,1,Automobile,33883,Toys,5,3/22/2024,868.14,,
11043,Sarah,30,26-35,Female,Lahore,1,Lawyer,8161,Food,6,12/18/2023,672.95,,
86995,Ayesha,38,36-45,Female,Karachi,0,Agriculture,71331,Books,2,10/10/2023,469.21,,
1002,Hassan,35,26-35,Male,Faisalabad,0,Lawyer,55149,Books,7,8/21/2023,728.84,,
27937,Hassan,54,51-55,Male,Karachi,0,Banking,86335,Books,7,12/3/2023,215.33,,
74957,Sarah,29,26-35,Female,Abbottabad,1,Retail,74986,Electronics,9,10/15/2023,897.36,,
38694,Khadija,42,36-45,Female,Faisalabad,0,Banking,49171,Clothing,7,4/16/2024,302.85,,
45597,Aisha,30,26-35,Female,Mardan,0,Healthcare,685,Books,5,7/30/2024,885.21,,
48942,Aisha,35,26-35,Female,Rawalpindi,1,Automobile,68980,Toys,7,8/24/2023,378.79,,
73323,Omar,29,26-35,Male,Lahore,0,Healthcare,75990,Clothing,4,11/30/2023,283.01,,
86679,Usman,54,51-55,Male,Mardan,0,Aviation,79324,Electronics,1,10/12/2023,323.4,,
26845,Rehan,29,26-35,Male,Islamabad,1,IT Sector,27949,Food,4,1/29/2024,851.31,,
43572,Yasir,26,26-35,Male,Lahore,0,Lawyer,16187,Books,4,2/13/2024,21.91,,
65981,Hassan,28,26-35,Male,Bahawalpur,0,Healthcare,75280,Electronics,10,7/20/2024,917.34,,
53478,Ahmed,28,26-35,Male,Karachi,0,Textile,22338,Electronics,1,6/14/2024,530.36,,
41986,Yasir,21,18-25,Male,Gujranwala,0,Govt,86013,Toys,4,11/18/2023,601.69,,
69982,Saad,19,18-25,Male,Faisalabad,0,IT Sector,55595,Food,7,5/18/2024,581.24,,
66004,Usman,39,36-45,Male,Mardan,0,IT Sector,99607,Electronics,7,7/4/2024,234.82,,
16874,Sana,44,36-45,Female,Hyderabad,0,Food Processing,87802,Books,10,6/16/2024,986.46,,
3072,Hassan,48,46-50,Male,Sialkot,0,IT Sector,1051,Electronics,8,6/1/2024,200.72,,
49806,Fatima,54,51-55,Female,Karachi,0,Banking,96120,Books,6,8/3/2024,220.9,,
84909,Hussain,75,55+,Male,Abbottabad,1,Lawyer,33722,Clothing,2,5/19/2024,593.99,,
42061,Khadija,82,55+,Female,Peshawar,0,IT Sector,60866,Clothing,2,9/16/2023,931.39,,
3811,Omar,29,26-35,Male,Rahim Yar Khan,1,Retail,96933,Clothing,6,7/2/2024,873.95,,
80009,Aisha,30,26-35,Female,Abbottabad,0,IT Sector,30010,Clothing,9,1/5/2024,212.01,,
25198,Saad,42,36-45,Male,Sialkot,0,Chemical,42955,Clothing,7,12/19/2023,686.45,,
36928,Ali,29,26-35,Male,Lahore,0,Healthcare,52123,Books,2,6/16/2024,875.12,,
81336,Omar,48,46-50,Male,Gujranwala,0,Banking,40581,Clothing,3,4/21/2024,319.67,,
68996,Ahmed,34,26-35,Male,Sheikhupura,0,Automobile,99137,Toys,1,12/27/2023,209.88,,
38109,Ibrahim,14,0-17,Male,Sargodha,0,Banking,25780,Books,4,8/22/2023,62.44,,
81271,Ayesha,26,26-35,Female,Peshawar,1,Govt,1550,Food,10,2/17/2024,440.76,,
47154,Usman,30,26-35,Male,Bahawalpur,0,Govt,61150,Food,3,11/7/2023,97.59,,
71851,Muhammad,28,26-35,Male,Sukkur,1,Textile,48045,Toys,2,5/3/2024,389.8,,
45370,Omar,41,36-45,Male,Sheikhupura,0,Hospitality,57089,Books,7,1/18/2024,291.15,,
63942,Hassan,28,26-35,Male,Lahore,1,Construction,56693,Toys,6,3/22/2024,520.64,,
86654,Maryam,53,51-55,Female,Sukkur,0,Banking,26588,Toys,7,6/3/2024,966.08,,
27037,Hassan,31,26-35,Male,Rawalpindi,1,Lawyer,25689,Books,4,10/5/2023,561.77,,
90427,Saad,26,26-35,Male,Sukkur,1,Aviation,43798,Toys,10,6/9/2024,558.47,,
6659,Ayesha,55,51-55,Female,Karachi,1,Healthcare,9185,Electronics,2,2/11/2024,879.74,,
19452,Sarah,31,26-35,Female,Peshawar,1,Hospitality,3889,Books,2,5/3/2024,622.8,,
15075,Amna,52,51-55,Female,Lahore,0,Govt,9298,Food,6,3/7/2024,773.94,,
98655,Fatima,18,18-25,Female,Gujranwala,0,Govt,53668,Books,2,10/16/2023,75.79,,
42396,Sarah,46,46-50,Female,Karachi,1,Hospitality,88100,Food,6,11/20/2023,723.65,,
39765,Maryam,58,55+,Female,Sialkot,1,Retail,27691,Clothing,1,5/2/2024,24.93,,
90733,Ali,50,46-50,Male,Bahawalpur,0,Media,53602,Electronics,1,11/24/2023,765.27,,
24068,Noor,35,26-35,Female,Gujranwala,1,Automobile,64244,Toys,1,7/19/2024,659.17,,
53020,Ibrahim,35,26-35,Male,Hyderabad,1,Aviation,61842,Toys,9,5/24/2024,258.04,,
99389,Amna,32,26-35,Female,Multan,1,Healthcare,64649,Toys,1,4/21/2024,905.73,,
37128,Saad,30,26-35,Male,Bahawalpur,1,IT Sector,85283,Food,4,12/19/2023,794.65,,
5606,Fatima,32,26-35,Female,Rahim Yar Khan,1,Textile,46016,Clothing,10,11/20/2023,167.54,,
57337,Ahmed,28,26-35,Male,Gujranwala,0,Healthcare,10607,Food,4,5/30/2024,364.97,,
4904,Khadija,55,51-55,Female,Bahawalpur,1,Retail,91349,Food,2,3/6/2024,880.33,,
83782,Maryam,30,26-35,Female,Rawalpindi,0,Lawyer,55553,Clothing,9,5/21/2024,940.83,,
96319,Sarah,36,36-45,Female,Quetta,0,IT Sector,93786,Toys,7,6/4/2024,426.8,,
58544,Amna,41,36-45,Female,Bahawalpur,0,Healthcare,34810,Clothing,1,11/11/2023,956.16,,
71772,Usman,30,26-35,Male,Rahim Yar Khan,0,Govt,39927,Food,6,6/3/2024,366.91,,
42070,Amna,23,18-25,Female,Sialkot,1,IT Sector,95999,Electronics,9,10/19/2023,780.92,,
6881,Ibrahim,36,36-45,Male,Sukkur,0,IT Sector,50659,Food,2,1/31/2024,944.06,,
57703,Amna,39,36-45,Female,Bahawalpur,0,Hospitality,89324,Toys,3,6/15/2024,254.66,,
90704,Saad,35,26-35,Male,Sukkur,0,Healthcare,16275,Books,10,8/17/2023,131.97,,
